,index,type,title,text,chars,scene,text_in_book,score,chapter,vote_chapter,vote_percentage
891,1303,dialog,DOUG,(on the phone) We kinda got a situation at the lab... (noticing train) Oh! It just got worse! ,"{'hopps': 3, 'nick': 7}",68,"Oh, they thought it would be better if a predator such as myself wasn't the first face you see when you walk into the ZPD. So they're moving me to Records downstairs. By the boiler, ",0.36441758,14,18,0.7222222222222222
892,1306,dialog,NICK,Mission accomplished. Would it be premature for me to do a little victory toot-toot? ,"{'nick': 12, 'hopps': 10}",69,Mission accomplished. Would it be premature￼ for me to do a little victory toot-toot? ,0.8791962,18,18,0.5
893,1307,dialog,HOPPS,All right. One toot-toot. ,"{'nick': 12, 'hopps': 10}",69,One toot-toot.,0.91700286,18,18,0.5
894,1309,dialog,NICK,"Well, I can cross that off the bucket list. ","{'nick': 12, 'hopps': 10}",69,"Oh, not all of them, though, ",0.37575957,15,18,0.5
895,1311,dialog,NICK,I may have to rescind that victory toot-toot. ,"{'nick': 12, 'hopps': 10}",69,Mission accomplished. Would it be premature￼ for me to do a little victory toot-toot? ,0.674018,18,18,0.5
896,1313,dialog,NICK,Maybe that's just hail? ,"{'nick': 12, 'hopps': 10}",69,Maybe that's just hail? ,1.0,18,18,0.5
897,1315,dialog,NICK,Back off! ,"{'nick': 12, 'hopps': 10}",69,Stop! ,0.52563685,28,18,0.5
898,1317,dialog,NICK,Incoming! ,"{'nick': 12, 'hopps': 10}",69,Go! ,0.49127743,8,18,0.5
899,1319,dialog,NICK,Carrots?! ,"{'nick': 12, 'hopps': 10}",69,Carrots! ,0.9274889,19,18,0.5
900,1320,dialog,HOPPS,(to Nick) Don't stop! Keep going! ,"{'nick': 12, 'hopps': 10}",69,"Stop it, Nick! You're not like them.",0.69868106,13,18,0.5
901,1321,dialog,JESSE,(about to get run over) No! No! Please stop! ,"{'nick': 12, 'hopps': 10}",69,Stop! ,0.5535277,28,18,0.5
902,1322,dialog,HOPPS,Do not stop this car! ,"{'nick': 12, 'hopps': 10}",69,Stop! ,0.5456687,28,18,0.5
903,1324,dialog,HOPPS,"Speed up, Nick! Speed up! ","{'nick': 12, 'hopps': 10}",69,"Speed up, Nick! Speed up! ",1.0000001,18,18,0.5
904,1325,dialog,NICK,(staving off Woolter) There's another train coming! ,"{'nick': 12, 'hopps': 10}",69,Are you crazy? There's another train coming! ,0.5996934,18,18,0.5
905,1326,dialog,HOPPS,Trust me! SPEED! UP! ,"{'nick': 12, 'hopps': 10}",69,Trust me! SPEED! UP! ,1.0000001,18,18,0.5
906,1328,dialog,WOOLTER,Stop the train! Hey! ,"{'nick': 12, 'hopps': 10}",69,Are you crazy? There's another train coming! ,0.656761,18,18,0.5
907,1330,dialog,HOPPS,Hey. Need some help? ,"{'nick': 12, 'hopps': 10}",69,Hey hey! ,0.37885168,28,18,0.5
908,1332,dialog,NICK,"Oh no! Oh no, no, no! Too fast! Hold on! ","{'nick': 12, 'hopps': 10}",69,You said this was going to be quick! ,0.5320228,4,18,0.5
909,1334,dialog,NICK,I think this is our stop! ,"{'nick': 12, 'hopps': 10}",69,Stop right there! ,0.54110956,28,18,0.5
910,1336,dialog,HOPPS,Okay... Maybe some of the evidence survived. ,"{'nick': 12, 'hopps': 10}",69,"We need to get this evidence to the ZPD, ",0.49190998,18,18,0.5
911,1338,dialog,HOPPS,Everything is gone. We've lost it all. ,"{'nick': 12, 'hopps': 10}",69,"Everything's gone. We lost it all, ",0.9596506,18,18,0.5
912,1339,dialog,NICK,"(shaking head) Yeah. Oh, except for this. ","{'nick': 12, 'hopps': 10}",69,except for this.,0.48586386,18,18,0.5
913,1341,dialog,HOPPS,"Oh, Nick! Yes! ","{'nick': 12, 'hopps': 10}",69,No! Nick! ,0.89783365,19,18,0.5
914,1343,dialog,NICK,Ow. ,"{'nick': 12, 'hopps': 10}",69,Ow! ,0.865875,12,18,0.5
915,1344,dialog,HOPPS,Come on! We gotta get to the ZPD. Cut through the Natural History Museum! ,"{'nick': 12, 'hopps': 10}",69,"We need to get this evidence to the ZPD, ",0.56402326,18,18,0.5
916,1346,dialog,HOPPS,Oh! There it is! ,"{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,There it is! ,0.8511051,19,19,0.8125
917,1348,dialog,BELLWETHER,Judy! Judy! ,"{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,Judy! Judy! ,1.0000001,19,19,0.8125
918,1350,dialog,HOPPS,"Mayor Bellwether! (out of breath, rapidly) We found out what's happening. Someone's darting predators with a serum-- that's what's making them go savage. ","{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,We found out what's happening. Someone's darting￼ predators with a serum—that's what's making them go savage.,0.71027404,19,19,0.8125
919,1351,dialog,BELLWETHER,"(applauding) I am so proud of you, Judy. You did just a super job. ","{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,"I am so proud of you, Judy. You did such a super job, ",0.9168522,19,19,0.8125
920,1352,dialog,HOPPS,"Thank you, ma'am. (troubling realization) How did you know where to find us? ","{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,"Thank you, ma'am… How did you know where to find us? ",0.90130913,19,19,0.8125
921,1353,dialog,BELLWETHER,I'll go ahead and I'll take that case now. ,"{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,"I'll go ahead and take that case now, ",0.9270612,19,19,0.8125
922,1354,dialog,HOPPS,You know what... I think Nick and I will just take this to the ZPD... ,"{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,You know what? I think Nick and I will just take this to the ZPD…,0.9799265,19,19,0.8125
923,1358,dialog,BELLWETHER,Get them! ,"{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,Get them! ,0.99999994,19,19,0.8125
924,1360,dialog,HOPPS,Ach! ,"{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,Ow! ,0.59142387,12,19,0.8125
925,1361,dialog,NICK,Ah Carrots! ,"{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,Carrots! ,0.8796822,19,19,0.8125
926,1363,dialog,NICK,"I got ya, come here, come here. ","{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,"I got you, come here. Okay, but just relax.",0.6890891,19,19,0.8125
927,1365,dialog,NICK,"Okay, now just relax. ","{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,"I got you, come here. Okay, but just relax.",0.72843456,19,19,0.8125
928,1367,dialog,NICK,Whoops... Blueberry? ,"{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,Blueberry? ,0.8957979,19,19,0.8125
929,1368,dialog,HOPPS,Pass. ,"{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,"Pass, ",0.89919883,19,19,0.8125
930,1369,dialog,BELLWETHER,"Come on out, Judy! ","{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,"Come on out, Judy! ",1.0,19,19,0.8125
931,1370,dialog,HOPPS,Take the case. Get it to Bogo. ,"{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,Get it to Bogo.,0.7483472,19,19,0.8125
932,1371,dialog,NICK,I'm not gonna leave you behind. That's not happening. ,"{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,"I'm not going to leave you behind. That's not happening, ",0.9604114,19,19,0.8125
933,1372,dialog,HOPPS,I can't walk. ,"{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,"I can't walk, ",0.95238143,19,19,0.8125
934,1373,dialog,NICK,"Just, we'll think of something. ","{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,"Just… we'll think of something, ",0.95920664,19,19,0.8125
935,1375,dialog,BELLWETHER,"We're on the same team, Judy! ","{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,"We're on the same team, Judy! ",1.0000001,19,19,0.8125
936,1377,dialog,BELLWETHER,"Underestimated. Under-appreciated. Aren't you sick of it? Predators. They may be strong and loud, but prey out-number predators 10 to one. ","{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,So predators are the only ones going savage? ,0.47278062,13,19,0.8125
937,1379,dialog,BELLWETHER,"Think of it-- 90 percent of the population, united against a common enemy. We'll be unstoppable. ","{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,"I can make the world a better place—saving lives, defending the defenseless! I am going to be…",0.35844466,1,19,0.8125
938,1381,dialog,BELLWETHER,(to Goons) Over there! ,"{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,Over there! ,0.55412227,19,19,0.8125
939,1383,dialog,BELLWETHER,"Well, you should have stayed on the carrot farm, huh? It really is too bad; I really did like you. ","{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,You're gonna want to refrain from calling me Carrots.,0.5586501,26,19,0.8125
940,1384,dialog,HOPPS,What are you going to do? Kill me? ,"{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,What are you going to do? ,0.7321801,19,19,0.8125
941,1385,dialog,BELLWETHER,No! Of course not... he is. ,"{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,"Of course not… he is, ",0.8155344,19,19,0.8125
942,1387,dialog,HOPPS,No! Nick?! ,"{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,No! Nick! ,0.94826776,19,19,0.8125
943,1389,dialog,BELLWETHER,"Yes, police! There's a savage fox in the natural history museum. Officer Hopps is down! Please hurry! ","{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,There's a savage fox in the Natural History Museum. Officer Hopps is down! Please hurry! ,0.8688216,19,19,0.8125
944,1391,dialog,HOPPS,"No. Nick, don't do this. Fight it. ","{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,"Stop it, Nick! You're not like them.",0.7282878,13,19,0.8125
945,1392,dialog,BELLWETHER,"Oh, but he can't help it, can he? Since preds are just biologically predisposed to be savages. ","{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,Since preds are just biologically predisposed￼ to be savages.,0.75025064,19,19,0.8125
946,1394,dialog,BELLWETHER,"Gosh, think of the headline: ""Hero Cop Killed By Savage Fox..."" ","{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,"What did you say,fox? ",0.48437482,9,19,0.8125
947,1395,dialog,HOPPS,"So that's it, prey fears predator, and you stay in power? ","{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,"So that's it? Prey fears predator, and you stay in power? ",0.98948437,19,19,0.8125
948,1396,dialog,BELLWETHER,"Yeah, pretty much. ","{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,"Pretty much, ",0.74883693,19,19,0.8125
949,1397,dialog,HOPPS,It won't work. ,"{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,"It won't work, ",0.9092365,19,19,0.8125
950,1398,dialog,BELLWETHER,Fear always works. And I'll dart every predator in Zootopia to keep it that way. ,"{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,And I'll dart every predator in Zootopia to keep it that way.,0.7559719,19,19,0.8125
951,1399,dialog,HOPPS,"(as Nick stalks her) Oh, Nick! No! ","{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,No! Nick! ,0.71038395,19,19,0.8125
952,1400,dialog,BELLWETHER,"Bye-Bye, Bunny. ","{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,"Bye-bye, bunny, ",0.98188025,19,19,0.8125
953,1402,dialog,HOPPS,"Blood, blood, blood! And death. ","{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,"Blood, blood, blood! ",0.86789936,1,19,0.8125
954,1404,dialog,NICK,"All right, you're milking it. Besides, I think we got it, I think we got it. We got it up there, thank you yakkety-yak-- you laid it all out beautifully. ","{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,"All right, you know, you're milking￼ it. Besides, I think we got it, I think we got it. We got it up there, thank you, yakety yak—you laid it all out beautifully, ",0.71600026,19,19,0.8125
955,1405,dialog,BELLWETHER,What? ,"{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,What? ,1.0,19,19,0.8125
956,1407,dialog,NICK,"Yea, oh, are you looking for the serum? (holds it up) Well, it's right here. ","{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,"Oh, are you looking for the serum? Well, it's right here.",0.9201291,19,19,0.8125
957,1408,dialog,HOPPS,What you've got in the weapon there- - those are blueberries. From my family's farm. ,"{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,"What you've got in the weapon there—those are blueberries. From my family's farm, ",0.993928,19,19,0.8125
958,1410,dialog,NICK,They are delicious. (licking fingers) You should try some. ,"{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,They are delicious. You should try some.,0.8606658,19,19,0.8125
959,1411,dialog,BELLWETHER,"I framed Lionheart, I can frame you too! It's my word against yours! ","{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,"I framed Lionheart, I can frame you! It's my word against yours! ",0.98770165,19,19,0.8125
960,1412,dialog,HOPPS,"Oooo, actually-- ","{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,"Oh, yeah, actually…, ",0.6416903,19,19,0.8125
961,1414,dialog,BELLWETHER,And I'll dart every predator in Zootopia to keep it that way... ,"{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,And I'll dart every predator in Zootopia to keep it that way.,0.99560213,19,19,0.8125
962,1415,dialog,HOPPS,"--It's your word against yours. It's called a hustle, sweetheart. Boom. ","{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,"It's called a hustle, sweetheart.",0.7790522,2,19,0.8125
963,1417,dialog,CUT TO:,106. ,"{'hopps': 18, 'bellwether': 20, 'nick': 9}",70,"A hundred tickets, ",0.5125076,24,19,0.8125
964,1419,dialog,PREDATOR ANCHOR,"Former Mayor Dawn Bellwether is behind bars today, guilty of masterminding the savage attacks that have plagued Zootopia of late. ",{},71,"Former mayor Dawn Bellwether is behind bars today, guilty of masterminding￼ the savage attacks that have plagued Zootopia of late, ",0.9050435,20,20,1.0
965,1420,dialog,PREY ANCHOR,"Her predecessor, Leodore Lionheart, denies any knowledge of her plot, claiming he was just trying to protect the city. ",{},71,"Her predecessor, Leodore Lionheart, denies any knowledge of her plot, claiming he was just trying to protect the city, ",0.9408141,20,20,1.0
966,1422,dialog,LIONHEART,"Did I falsely imprison those animals? Well, yes. Yes I did. It was a classic ""doing the wrong thing for the right reason"" kind of a deal. ",{},71,"Did I falsely imprison those animals? Well, yes. Yes, I did. Classic ‘doing the wrong thing for the right reason' scenario. Know what I mean, Kitty? ",0.9147928,20,20,1.0
967,1423,dialog,PRED ANCHOR,"In related news, doctors say the night howler antidote is proving effective in rehabilitating the afflicted predators... ",{},71,"In related news, doctors say the night howler antivenom￼ is proving effective in rehabilitating￼ all of the victims.",0.72761685,20,20,1.0
968,1425,dialog,MRS. OTTERTON,Emmitt? Oh... Emmitt... ,{},72,Please. There's got to be somebody to find my Emmitt.,0.68045396,28,14,0.5
969,1427,dialog,MRS. OTTERTON,(to Hopps) Thank you. ,{},72,"Hopps, ",0.7221462,14,14,0.5
970,1429,dialog,HOPPS,"When I was a kid, I thought Zootopia was this perfect place where everyone got along and anyone could be anything... ",{'hopps': 3},73,I thought in Zootopia anyone could be anything.,0.7279785,4,1,0.3333333333333333
971,1431,dialog,HOPPS,"Turns out, real life's a little bit more complicated than a slogan on a bumper sticker. Real life is messy. ",{'hopps': 3},73,Did you think it was real? It looks so real! It's not—it's just a new app.,0.39531317,8,1,0.3333333333333333
972,1433,dialog,HOPPS,"We all have limitations. We all make mistakes. Which means-- hey, glass half full!-- we all have a lot in common. And the more we try to understand one another, the more exceptional each of us will be. But we have to try. ",{'hopps': 3},73,"It may seem impossible… to small minds, ",0.42550048,1,1,0.3333333333333333
973,1435,dialog,HOPPS,"So, no matter what type of animal you are, from the biggest elephant to our first fox... ","{'hopps': 3, 'bogo': 1}",74,"Come get 'em. But watch out, 'cause I'm a fox. And like you said in your dumb little stage play, we predators used to eat prey. And that killer instinct￼ is still in our Dunnahh.",0.5627071,12,1,0.25
974,1437,dialog,HOPPS,I implore you... try. Try to make the world a better place. ,"{'hopps': 3, 'bogo': 1}",74,Because I'm gonna make the world a better place.,0.50432867,1,1,0.25
975,1439,dialog,HOPPS,"Look inside yourself, and recognize that change starts with you. It starts with me. It starts with all of us. ","{'hopps': 3, 'bogo': 1}",74,"Start talking, ",0.38888562,2,1,0.25
976,1441,dialog,BOGO,All right! All right... ,"{'hopps': 3, 'bogo': 1}",74,"All right, ",0.7606633,18,1,0.25
977,1443,dialog,BOGO,"...Enough! Shut it! We have some new recruits with us this morning, including our first fox. Who cares. ","{'bogo': 2, 'nick': 1}",75,Including our first fox. But… who cares? ,0.7535876,20,20,1.0
978,1444,dialog,NICK,"Ha! You should have your own line of inspirational greeting cards, sir. ","{'bogo': 2, 'nick': 1}",75,"You should have your own line of inspirational greeting cards, sir, ",0.9546302,20,20,1.0
979,1445,dialog,BOGO,"Shut your mouth, Wilde. Assignments! Officers Grizzoli, Fangmeyer, Delgato: Tundratown Swat. Snarlov, Higgins, Wolfard: Undercover. Hopps, Wilde... (beat of anticipation) Parking duty. Dismissed. (beat) Just kidding! We have reports of a street racer tearing up Savannah Central. Find him, shut him down. ","{'bogo': 2, 'nick': 1}",75,"Shut your mouth, Wilde, ",0.584286,20,20,1.0
980,1447,dialog,NICK,So are all rabbits bad drivers or is it just you? ,"{'nick': 3, 'hopps': 3}",76,"So are all rabbits bad drivers, or is it just you? ",0.9982172,21,21,1.0
981,1449,dialog,HOPPS,Oops. Sorry. ,"{'nick': 3, 'hopps': 3}",76,"Oops. Sorry, ",0.9579815,21,21,1.0
982,1450,dialog,NICK,(as he wipes off his face) Sly bunny. ,"{'nick': 3, 'hopps': 3}",76,"Sly bunny, ",0.6964701,21,21,1.0
